customer_id,monthly_spend,login_frequency,support_tickets,days_inactive,subscription_type,region,is_churned
774,474,18,1,4,Basic,East,0
775,276,29,0,5,Premium,West,0
776,176,19,2,12,Basic,West,0
777,178,8,2,23,Premium,South,0
778,242,9,2,22,Standard,North,0
779,282,21,1,6,Premium,West,0
780,33,7,5,48,Premium,East,1
781,278,25,1,9,Premium,West,0
782,255,17,2,17,Premium,East,0
783,25,5,6,24,Basic,East,1
784,461,26,0,10,Standard,East,0
785,190,18,3,17,Basic,East,0
786,284,19,1,7,Premium,South,0
787,271,27,0,6,Basic,North,0
788,406,23,1,10,Standard,East,0
789,267,19,3,10,Standard,East,0
790,177,5,4,41,Standard,West,1
791,146,17,1,8,Basic,East,1
792,89,9,5,55,Basic,West,1
793,121,11,1,17,Standard,North,0
794,78,6,5,40,Premium,West,1
795,141,11,2,20,Standard,North,0
796,132,4,3,28,Premium,West,1
797,378,27,1,8,Standard,West,0
798,125,6,3,29,Premium,North,0
799,303,19,0,3,Premium,North,0
800,246,16,3,22,Premium,East,1
801,142,9,5,45,Premium,East,1
802,211,8,3,16,Standard,West,0
803,461,25,0,0,Premium,North,0
804,130,4,3,24,Standard,South,1
805,153,15,3,10,Standard,South,0
806,410,28,1,1,Basic,West,0
807,157,2,5,55,Premium,South,1
808,196,15,2,10,Premium,South,0
809,84,7,5,27,Standard,West,1
810,192,13,3,14,Premium,South,0
811,47,1,7,28,Basic,West,1
812,104,2,7,57,Premium,West,1
813,133,5,6,37,Basic,South,1
814,169,9,7,23,Premium,East,1
815,254,18,2,11,Basic,North,0
816,378,24,0,5,Standard,West,0
817,148,6,7,48,Standard,West,1
818,211,12,2,14,Standard,West,0
819,296,21,0,2,Premium,East,0
820,378,21,1,11,Standard,South,0
821,142,16,1,20,Premium,North,0
822,151,14,1,11,Premium,West,0
823,125,7,3,40,Basic,West,1
824,125,10,1,10,Premium,East,0
825,418,23,0,9,Basic,North,1
826,95,7,5,49,Standard,West,1
827,463,26,0,4,Standard,East,0
828,279,11,3,23,Basic,East,0
829,264,14,1,9,Standard,West,0
830,227,9,2,8,Basic,North,0
831,245,18,2,21,Premium,West,0
832,488,29,0,3,Basic,East,0
833,47,7,5,34,Basic,West,1
834,171,8,5,28,Basic,South,1
835,38,3,4,59,Standard,North,1
836,176,2,4,32,Standard,North,1
837,281,8,1,14,Premium,West,0
838,45,1,7,24,Basic,West,1
839,26,1,7,20,Standard,North,0
840,266,28,0,10,Basic,West,0
841,148,12,3,23,Standard,West,0
842,275,16,1,23,Basic,South,0
843,227,10,2,16,Premium,South,0
844,406,20,0,1,Standard,South,0
845,264,20,0,4,Premium,West,0
846,176,15,2,23,Basic,West,0
847,155,6,6,59,Standard,North,1
848,235,16,1,20,Premium,East,0
849,326,23,0,3,Premium,East,1
850,242,17,1,10,Basic,West,0
851,431,25,0,6,Premium,North,0
852,309,21,0,9,Basic,East,0
853,215,18,2,18,Premium,South,0
854,168,16,3,9,Premium,North,0
855,167,16,1,12,Premium,East,0
856,81,7,4,36,Premium,West,0
857,163,18,3,16,Standard,North,0
858,383,27,0,6,Standard,West,0
859,40,4,4,56,Premium,West,1
860,81,6,5,59,Standard,East,1
861,379,29,1,11,Standard,North,0
862,99,1,4,21,Premium,East,1
863,364,27,0,1,Premium,East,0
864,362,23,0,2,Premium,South,0
865,180,8,2,20,Standard,West,0
866,398,27,1,10,Standard,North,0
867,141,17,3,22,Standard,West,1
868,473,24,0,5,Basic,East,0
869,499,22,1,11,Basic,West,0
870,385,18,0,5,Standard,East,0
871,168,3,7,25,Standard,West,1
872,359,28,1,7,Standard,East,0
873,223,13,2,9,Standard,East,0
874,474,23,0,5,Premium,West,0
875,139,19,3,17,Basic,South,0
876,110,3,7,32,Premium,South,1
877,268,10,2,18,Premium,East,0
878,167,12,3,13,Standard,West,0
879,401,19,0,3,Basic,West,0
880,456,28,1,2,Basic,North,1
881,104,3,3,23,Basic,East,1
882,376,20,0,1,Basic,South,0
883,172,4,5,42,Basic,West,1
884,129,2,6,24,Premium,East,1
885,152,3,7,31,Standard,South,1
886,132,4,3,33,Basic,South,1
887,388,19,0,6,Premium,East,0
888,239,14,3,19,Standard,North,0
889,288,18,3,16,Premium,West,0
890,399,20,0,6,Basic,South,0
891,162,8,6,41,Basic,East,1
892,112,2,6,52,Basic,East,1
893,62,8,6,49,Premium,East,1
894,275,15,2,20,Basic,South,0
895,56,1,4,55,Premium,East,1
896,94,8,6,59,Standard,North,1
897,397,25,0,7,Premium,North,0
898,147,4,6,35,Premium,West,1
899,126,18,3,23,Standard,North,1
900,107,9,5,39,Standard,West,1
901,138,9,7,49,Premium,South,1
902,243,14,1,19,Standard,West,0
903,313,27,1,2,Standard,South,0
904,117,2,6,53,Premium,West,1
905,299,23,1,9,Premium,South,0
906,264,22,1,2,Basic,West,1
907,59,8,6,42,Standard,East,1
908,359,25,0,7,Standard,East,0
909,158,19,1,11,Basic,South,0
910,473,21,0,9,Standard,South,0
911,101,6,4,50,Standard,South,1
912,65,5,4,59,Basic,South,1
913,171,3,6,42,Standard,West,1
914,496,27,0,6,Standard,West,0
915,128,13,1,23,Premium,South,0
916,453,25,0,9,Basic,North,0
917,82,7,7,36,Premium,East,1
918,59,4,4,46,Standard,North,1
919,196,16,3,19,Standard,East,0
920,190,16,3,23,Basic,South,1
921,432,24,1,10,Basic,South,0
922,181,15,1,20,Basic,East,1
923,153,3,7,45,Standard,West,1
924,173,11,3,15,Standard,North,0
925,179,6,6,49,Standard,East,1
926,380,23,1,5,Standard,South,0
927,415,25,0,7,Basic,West,0
928,25,3,4,22,Premium,East,1
929,325,18,0,4,Basic,West,0
930,338,26,0,4,Basic,North,1
931,146,6,6,32,Premium,South,1
932,133,1,6,32,Standard,North,1
933,413,18,0,0,Standard,East,0
934,191,9,3,20,Basic,South,1
935,321,25,0,9,Premium,South,0
936,132,14,1,24,Basic,West,1
937,438,24,1,5,Standard,South,0
938,164,7,7,51,Standard,West,1
939,113,2,7,40,Premium,South,1
940,131,7,3,59,Standard,South,1
941,162,9,6,29,Basic,North,1
942,172,14,2,8,Standard,West,0
943,156,6,3,54,Premium,South,1
944,28,1,7,33,Basic,West,1
945,255,15,3,19,Standard,South,0
946,481,27,1,2,Standard,North,0
947,290,8,1,15,Basic,West,1
948,383,23,1,5,Basic,North,0
949,441,20,1,7,Premium,West,0
950,134,8,3,40,Standard,West,1
951,312,25,0,6,Standard,West,0
952,136,13,3,13,Premium,West,0
953,157,14,1,11,Basic,North,0
954,62,4,4,32,Basic,North,1
955,151,8,1,11,Basic,East,0
956,202,17,3,21,Basic,South,0
957,147,8,2,23,Basic,North,1
958,440,29,1,7,Premium,North,0
959,381,23,1,10,Standard,North,0
960,163,8,6,50,Basic,North,1
961,391,26,0,1,Premium,East,0
962,271,13,2,16,Premium,East,0
963,223,17,3,10,Premium,West,0
964,146,8,3,10,Premium,West,0
965,163,17,3,9,Premium,North,0
966,297,11,3,11,Premium,South,0
967,432,18,1,8,Premium,West,0
968,380,27,0,8,Premium,North,0
969,135,6,7,52,Premium,North,1
970,162,4,3,40,Standard,South,1
971,371,22,1,0,Premium,North,0
972,227,14,3,10,Standard,East,0
973,270,10,2,17,Standard,South,0
974,80,5,4,56,Standard,South,1
975,486,23,0,4,Standard,West,0
976,21,1,6,49,Standard,South,1
977,357,29,0,9,Standard,East,0
978,244,13,2,16,Basic,North,0
979,435,22,1,1,Standard,North,0
980,301,26,1,0,Standard,South,0
981,59,5,3,20,Premium,South,0
982,168,1,5,35,Standard,West,1
983,36,1,4,32,Standard,North,1
984,200,13,3,21,Basic,North,1
985,191,13,1,20,Standard,North,0
986,282,19,2,12,Premium,North,0
987,68,7,3,53,Basic,West,1
988,124,17,2,13,Standard,North,0
989,165,4,3,33,Standard,East,1
990,254,19,3,22,Basic,West,1
991,484,29,0,0,Standard,South,0
992,397,21,0,9,Standard,North,0
993,353,25,0,0,Basic,North,1
994,69,1,5,51,Basic,South,1
995,447,27,1,4,Premium,East,0
996,187,15,3,23,Premium,North,1
997,251,17,1,9,Standard,North,0
998,155,8,5,50,Standard,South,1
999,294,19,1,6,Premium,North,0
1000,234,14,2,23,Basic,West,1
1001,451,23,1,1,Premium,North,0
1002,286,19,2,18,Standard,East,0
1003,400,22,1,5,Premium,East,0
1004,487,29,1,6,Premium,East,0
1005,225,9,3,15,Basic,North,0
1006,450,22,1,3,Premium,West,0
1007,369,28,0,2,Standard,South,0
1008,162,8,3,11,Basic,North,0
1009,152,6,5,41,Standard,East,1
1010,399,24,0,10,Standard,West,0
1011,256,19,3,21,Basic,North,1
1012,362,28,0,8,Premium,South,0
1013,332,22,0,3,Basic,West,0
1014,49,9,6,53,Basic,West,1
1015,131,9,4,33,Premium,West,1
1016,487,27,1,6,Standard,West,0
1017,274,20,1,1,Basic,North,0
1018,130,12,1,20,Premium,North,0
1019,458,19,1,8,Premium,South,0
1020,73,1,5,37,Standard,East,1
1021,109,6,3,31,Premium,East,1
1022,251,14,2,9,Basic,North,0
1023,404,28,0,7,Premium,West,0
1024,230,14,2,15,Standard,West,0
1025,160,1,7,36,Premium,South,1
1026,27,5,4,35,Standard,East,1
1027,237,19,1,23,Premium,West,0
1028,190,11,1,12,Premium,South,0
1029,162,4,6,38,Premium,West,1
1030,140,12,3,13,Basic,East,0
1031,149,6,4,24,Premium,South,1
1032,49,3,4,32,Basic,East,1
1033,137,4,6,55,Premium,East,1
1034,266,13,2,22,Standard,West,1
1035,167,9,6,37,Premium,South,0
1036,206,18,1,11,Premium,West,0
1037,53,9,4,50,Basic,South,1
1038,396,27,1,2,Premium,East,0
1039,278,10,3,9,Standard,East,0
1040,387,19,1,11,Basic,West,0
1041,345,24,0,10,Standard,East,0
1042,158,7,7,23,Standard,South,1
1043,130,2,6,50,Basic,North,1
1044,211,8,3,17,Premium,North,0
1045,355,25,1,11,Basic,South,0
1046,159,9,3,18,Standard,South,1
1047,31,3,4,46,Basic,North,1
1048,443,18,1,1,Basic,South,0
1049,279,21,1,11,Standard,West,0
1050,374,27,1,9,Premium,South,0
1051,326,25,0,5,Basic,North,0
1052,41,9,6,46,Premium,South,1
1053,411,27,0,1,Basic,East,0
1054,322,29,1,8,Premium,South,0
1055,498,19,1,3,Premium,East,0
1056,315,18,0,11,Basic,North,0
1057,495,28,1,8,Premium,West,0
1058,48,5,6,39,Premium,North,1
1059,143,12,2,21,Premium,West,0
1060,165,8,4,31,Premium,North,0
1061,447,21,0,3,Premium,North,0
1062,246,11,1,8,Premium,North,0
1063,267,9,2,10,Premium,East,0
1064,128,5,6,40,Premium,North,1
1065,455,24,0,5,Standard,West,0
1066,200,14,2,14,Premium,East,0
1067,34,1,3,53,Premium,East,1
1068,276,21,0,7,Basic,West,0
1069,198,18,1,10,Basic,East,0
1070,332,23,1,6,Basic,West,0
1071,260,18,3,12,Premium,North,0
1072,319,26,0,5,Premium,South,0
1073,188,19,3,15,Basic,North,0
1074,106,7,5,48,Premium,East,1
1075,35,3,6,22,Standard,West,1
1076,177,12,3,8,Standard,South,0
1077,406,21,1,7,Basic,South,0
1078,428,18,0,11,Basic,East,0
1079,227,19,1,16,Basic,North,0
1080,138,13,3,20,Premium,West,0
1081,390,29,0,5,Basic,East,0
1082,130,5,7,41,Premium,East,1
1083,161,17,3,18,Premium,North,0
1084,156,4,5,58,Basic,East,1
1085,130,17,2,18,Standard,West,0
1086,290,10,2,21,Premium,West,0
1087,132,1,5,59,Basic,South,1
1088,71,6,5,58,Basic,West,1
1089,272,19,2,13,Standard,West,0
1090,420,20,0,4,Standard,North,0
1091,207,16,1,11,Premium,South,0
1092,168,14,2,18,Standard,South,0
1093,42,2,6,45,Basic,East,1
1094,48,3,3,55,Standard,South,1
1095,154,19,1,10,Premium,West,0
1096,407,21,0,7,Premium,South,1
1097,121,5,6,57,Basic,South,1
1098,466,27,0,5,Premium,East,0
1099,490,26,1,9,Basic,South,0
1100,489,19,1,10,Basic,West,0
1101,20,5,6,53,Basic,East,1
1102,251,18,2,11,Standard,South,0
1103,471,19,0,2,Standard,West,0
1104,271,10,2,18,Basic,West,0
1105,197,16,2,23,Basic,East,1
1106,50,4,7,36,Basic,North,1
1107,293,17,3,16,Standard,West,1
1108,277,13,3,9,Premium,East,0
1109,471,21,1,9,Basic,West,0
1110,120,17,2,20,Premium,South,0
1111,293,25,1,5,Premium,South,0
1112,265,12,2,17,Standard,South,0
1113,131,13,2,14,Basic,North,1
1114,168,7,7,52,Basic,North,1
1115,366,19,1,6,Standard,North,0
1116,37,3,5,37,Basic,East,1
1117,284,17,1,19,Standard,East,0
1118,141,4,5,37,Premium,West,1
1119,117,8,4,25,Basic,South,1
1120,204,14,3,23,Basic,North,1
1121,286,19,3,24,Standard,West,1
1122,169,5,7,51,Standard,North,1
1123,158,17,3,14,Premium,South,0
1124,360,20,0,9,Premium,West,0
1125,54,6,6,57,Premium,North,1
1126,396,20,1,7,Basic,West,1
1127,203,11,3,10,Basic,West,0
1128,206,10,1,21,Premium,West,1
1129,190,14,2,9,Standard,South,0
1130,271,8,1,19,Premium,West,0
1131,229,15,1,19,Standard,West,1
1132,437,27,1,8,Premium,West,0
1133,142,18,2,22,Basic,East,1
1134,144,9,2,20,Basic,South,0
1135,47,2,5,47,Standard,East,1
1136,274,16,1,11,Standard,South,0
1137,86,8,7,32,Basic,West,1
1138,167,6,4,37,Standard,West,1
1139,64,2,6,32,Premium,West,1
1140,266,10,3,21,Standard,West,1
1141,64,8,3,20,Standard,South,0
1142,238,13,3,19,Standard,South,0
1143,111,1,5,47,Premium,South,1
1144,145,1,7,45,Standard,South,1
1145,376,20,1,5,Basic,East,0
1146,336,29,1,5,Premium,North,0
1147,282,19,1,21,Standard,North,0
1148,204,17,1,16,Standard,South,0
1149,170,3,5,42,Basic,South,1
1150,196,18,2,22,Premium,North,0
1151,306,24,0,10,Basic,East,0
1152,459,25,0,7,Standard,East,0
1153,154,2,6,46,Premium,South,1
1154,256,12,1,15,Basic,East,0
1155,96,1,6,56,Premium,East,1
1156,211,8,1,9,Standard,South,0
1157,491,26,1,10,Basic,East,0
1158,157,13,1,18,Premium,North,0
1159,287,10,3,10,Basic,West,0
1160,268,19,1,0,Basic,South,0
1161,207,10,2,8,Standard,South,0
1162,422,18,1,10,Basic,East,0
1163,393,19,0,2,Premium,South,0
1164,44,6,5,28,Basic,West,1
1165,266,8,2,23,Standard,West,0
1166,265,9,1,20,Premium,East,0
1167,241,13,1,23,Premium,North,0
1168,280,27,1,8,Standard,South,0
1169,207,11,1,16,Basic,East,0
1170,123,15,1,20,Premium,South,0
1171,381,18,1,2,Basic,South,0
1172,88,7,7,39,Premium,West,1
1173,360,19,0,3,Standard,North,1
1174,93,9,5,28,Standard,North,0
1175,130,10,1,17,Premium,West,0
1176,369,29,0,9,Premium,West,0
1177,192,11,3,9,Standard,South,0
1178,79,7,7,42,Basic,West,1
1179,298,12,3,19,Premium,East,0
1180,149,9,7,58,Premium,East,1
1181,138,6,5,54,Standard,North,1
1182,137,4,7,38,Premium,East,1
1183,145,8,3,23,Premium,South,1
1184,485,24,0,6,Premium,North,0
1185,121,4,5,44,Basic,West,1
1186,91,2,6,35,Basic,South,1
1187,61,1,7,32,Basic,West,1
1188,29,2,6,44,Standard,South,1
1189,395,24,1,8,Standard,North,0
1190,293,15,3,9,Premium,South,0
1191,94,6,7,33,Basic,West,1
1192,425,22,1,7,Standard,North,0
1193,178,15,3,23,Premium,East,0
1194,308,24,0,0,Basic,East,0
1195,449,25,1,3,Standard,West,0
1196,250,13,1,15,Basic,South,1
1197,120,18,2,14,Basic,South,0
1198,60,5,3,55,Basic,East,1
1199,146,1,5,24,Standard,South,1
1200,252,21,0,2,Premium,West,0
1201,440,18,1,7,Premium,West,0
1202,331,19,1,1,Basic,West,0
1203,189,18,3,11,Premium,West,0
1204,98,3,7,53,Basic,East,1
1205,115,4,3,32,Basic,West,1
1206,439,29,1,8,Premium,West,0
1207,201,13,3,13,Standard,North,0
1208,210,13,2,24,Basic,East,1
1209,338,25,1,3,Premium,South,0
1210,141,10,1,23,Standard,South,1
1211,247,8,3,24,Standard,East,0
1212,496,19,1,4,Premium,South,0
1213,343,23,0,6,Standard,North,0
1214,88,4,5,56,Premium,North,1
1215,85,9,5,55,Standard,North,1
1216,41,2,7,57,Basic,East,1
1217,216,9,3,8,Premium,East,0
1218,250,25,1,3,Basic,East,0
1219,146,18,3,8,Basic,East,1
1220,224,14,2,23,Premium,West,0
1221,133,8,3,32,Basic,West,1
1222,132,5,5,58,Standard,South,1
1223,98,2,5,49,Standard,West,1
1224,77,4,5,26,Standard,East,1
1225,355,24,1,5,Basic,West,0
1226,187,8,2,18,Standard,East,0
1227,467,26,0,11,Standard,North,1
1228,147,4,5,57,Premium,East,1
1229,431,18,0,7,Premium,South,0
1230,102,6,3,54,Basic,South,1
1231,141,18,2,16,Basic,West,0
1232,50,2,4,36,Basic,East,1
1233,129,8,5,38,Standard,West,1
1234,475,20,1,0,Standard,East,0
1235,470,23,0,0,Standard,East,1
1236,40,5,6,59,Standard,East,1
1237,184,11,2,18,Basic,West,0
1238,142,14,1,14,Premium,North,0
1239,411,21,1,6,Standard,West,0
1240,121,17,2,24,Basic,East,1
1241,189,13,1,8,Premium,West,0
1242,494,27,1,2,Standard,South,0
1243,294,18,0,6,Basic,East,0
1244,154,1,6,46,Standard,North,1
1245,180,9,3,8,Premium,North,0
1246,57,7,7,45,Basic,North,1
1247,186,14,1,9,Standard,South,0
1248,418,24,0,2,Standard,South,0
1249,280,19,0,6,Standard,East,0
1250,80,4,4,26,Premium,East,1
1251,177,4,7,36,Basic,East,1
1252,364,27,0,11,Basic,East,0
1253,160,18,1,21,Basic,South,1
1254,435,19,0,3,Premium,West,0
1255,132,16,3,8,Standard,West,1
1256,144,12,3,13,Premium,South,0
1257,207,15,2,8,Standard,South,0
1258,176,9,1,16,Premium,North,0
1259,36,5,4,49,Basic,East,1
1260,204,12,2,17,Premium,West,0
1261,267,27,1,3,Premium,West,0
1262,201,8,1,21,Premium,West,0
1263,151,2,5,39,Standard,South,1
1264,166,18,1,20,Standard,South,0
1265,34,5,5,45,Premium,South,1
1266,466,27,1,11,Standard,North,0
1267,473,22,0,1,Premium,North,0
1268,268,18,1,0,Standard,West,0
1269,433,20,0,0,Premium,West,0
1270,218,15,1,14,Standard,South,0
1271,349,25,0,5,Premium,North,0
1272,68,9,4,35,Premium,North,0
1273,176,7,6,25,Basic,East,1
1274,99,7,3,33,Standard,West,1
1275,209,14,1,20,Standard,West,0
1276,87,2,6,49,Premium,East,1
1277,467,29,0,7,Premium,East,0
1278,145,12,2,17,Standard,East,1
1279,98,7,3,21,Basic,West,1
1280,65,3,6,59,Basic,East,1
1281,119,3,4,25,Basic,West,1
1282,219,13,2,19,Premium,South,0
1283,495,22,0,7,Standard,North,0
1284,297,20,1,3,Premium,East,0
1285,126,5,5,24,Premium,East,1
1286,150,5,7,56,Basic,South,1
1287,380,23,0,9,Premium,East,0
1288,398,26,0,5,Basic,South,1
1289,244,10,3,21,Standard,North,0
1290,129,19,2,19,Basic,North,0
1291,153,16,2,24,Premium,North,0
1292,134,1,6,58,Premium,East,1
1293,260,9,2,11,Standard,West,0
1294,268,19,1,0,Premium,West,0
1295,25,8,7,30,Premium,North,1
1296,376,29,0,1,Basic,South,0
1297,388,29,0,3,Basic,West,0
1298,131,8,6,48,Premium,West,1
1299,33,6,4,40,Premium,West,1
1300,485,19,1,6,Standard,North,0
1301,336,24,0,0,Standard,West,0
1302,57,6,7,41,Basic,East,1
1303,368,27,1,0,Standard,North,0
1304,157,15,3,17,Basic,South,1
1305,168,8,7,58,Basic,West,1
1306,37,8,6,51,Basic,West,1
1307,61,9,6,51,Basic,East,1
1308,274,28,0,1,Basic,South,0
1309,481,24,0,6,Basic,West,0
1310,21,2,3,56,Standard,West,1
1311,154,10,2,21,Basic,West,0
1312,91,5,4,42,Basic,West,1
1313,158,2,4,45,Premium,North,1
1314,32,8,3,23,Basic,West,1
1315,459,22,1,2,Premium,North,0
1316,173,8,2,15,Standard,North,0
1317,231,12,2,20,Premium,South,0
1318,122,17,3,19,Basic,North,1
1319,357,29,1,4,Basic,West,0
1320,251,22,0,9,Basic,West,1
1321,135,14,2,16,Standard,West,0
1322,260,12,3,17,Standard,North,0
1323,418,22,1,1,Premium,West,0
1324,146,7,6,51,Premium,South,1
1325,162,4,7,25,Premium,East,1
1326,260,29,1,4,Premium,West,1
1327,334,18,0,6,Standard,West,0
1328,400,28,1,3,Premium,South,0
1329,178,5,4,44,Premium,West,0
1330,339,22,1,0,Standard,West,0
1331,261,22,1,3,Standard,North,0
1332,175,10,1,9,Premium,South,0
1333,196,14,2,20,Basic,South,0
1334,197,18,2,13,Basic,South,0
1335,282,24,1,8,Standard,South,0
1336,70,9,7,48,Basic,West,1
1337,300,27,1,5,Premium,West,1
1338,265,15,1,19,Standard,North,0
1339,350,20,0,4,Standard,North,0
1340,412,26,0,1,Premium,East,0
1341,123,16,3,20,Standard,South,0
1342,277,27,1,11,Premium,South,0
1343,347,27,0,6,Premium,East,0
1344,136,18,3,10,Standard,West,0
1345,109,1,6,28,Standard,North,1
1346,249,8,3,22,Basic,West,1
1347,287,10,3,9,Basic,West,1
1348,296,19,2,23,Premium,West,0
1349,454,28,1,11,Standard,North,0
1350,232,13,2,24,Basic,East,0
1351,175,11,3,19,Standard,West,0
1352,336,23,0,3,Premium,South,0
1353,405,22,0,0,Basic,West,0
1354,96,3,7,37,Standard,West,1
1355,413,21,1,3,Standard,North,1
1356,293,24,0,11,Premium,East,0
1357,283,19,0,6,Premium,East,1
1358,61,9,7,58,Standard,East,1
1359,387,27,1,10,Basic,East,1
1360,298,12,1,24,Premium,North,0
1361,204,12,1,16,Basic,South,0
1362,77,9,6,59,Basic,North,1
1363,82,3,6,52,Standard,East,1
1364,116,1,6,29,Basic,South,1
1365,76,1,4,46,Basic,West,1
1366,246,15,2,13,Standard,East,0
1367,405,22,1,4,Basic,East,0
1368,176,10,1,8,Standard,South,0
1369,289,12,3,16,Premium,West,0
1370,272,13,1,19,Premium,East,0
1371,231,14,2,20,Premium,North,0
1372,450,18,0,1,Standard,West,1
1373,154,6,4,39,Standard,North,1
1374,46,2,6,38,Premium,South,1
1375,416,19,0,5,Premium,South,0
1376,200,14,1,11,Premium,West,1
1377,446,29,1,7,Standard,South,0
1378,445,20,1,4,Standard,North,0
1379,176,10,2,24,Basic,South,1
1380,452,20,0,0,Premium,East,0
1381,151,19,1,22,Premium,East,0
1382,437,20,1,10,Premium,North,0
1383,95,4,3,40,Premium,East,1
1384,248,17,3,14,Premium,South,0
1385,395,28,1,1,Basic,South,0
1386,296,9,2,9,Standard,South,0
1387,165,6,5,28,Basic,West,1
1388,487,25,0,2,Premium,North,0
1389,382,29,1,3,Premium,South,0
1390,172,2,5,33,Standard,South,1
1391,142,11,1,13,Standard,South,0
1392,107,9,3,26,Basic,South,1
1393,259,17,1,19,Basic,West,0
1394,121,7,4,21,Basic,East,1
1395,471,29,1,0,Standard,North,0
1396,81,9,5,58,Standard,North,1
1397,64,3,4,34,Standard,North,1
1398,427,22,1,2,Standard,South,1
1399,105,3,5,31,Standard,West,1
1400,264,14,1,9,Premium,East,0
1401,107,1,6,25,Standard,North,1
1402,256,18,1,13,Premium,South,1
1403,122,11,1,12,Premium,South,0
1404,303,20,0,7,Premium,West,0
1405,159,11,2,21,Standard,South,0
1406,125,8,1,10,Standard,West,0
1407,251,26,0,3,Premium,West,0
1408,341,28,0,9,Standard,North,0
1409,126,7,5,54,Standard,South,1
1410,389,25,0,3,Premium,South,0
1411,132,16,1,20,Premium,North,0
1412,139,1,3,59,Basic,East,1
1413,147,3,5,24,Standard,South,1
1414,245,14,1,17,Basic,North,0
1415,86,8,5,26,Premium,West,0
1416,189,16,3,9,Premium,East,0
1417,172,7,3,30,Premium,South,0
1418,170,6,4,41,Premium,West,1
1419,198,19,1,15,Premium,North,0
1420,71,1,4,24,Premium,South,0
1421,415,23,0,4,Premium,East,0
1422,472,27,0,9,Basic,North,0
1423,63,2,3,35,Basic,East,1
1424,117,2,7,35,Basic,West,1
1425,138,5,7,39,Basic,West,1
1426,110,7,4,57,Standard,South,1
1427,469,19,0,9,Basic,West,0
1428,166,9,7,58,Standard,East,1
1429,252,25,1,3,Premium,North,0
1430,121,1,7,58,Basic,North,1
1431,295,19,0,3,Premium,East,0
1432,331,28,0,2,Basic,East,0
1433,175,7,3,44,Standard,North,1
1434,333,20,0,2,Basic,East,0
1435,375,29,0,9,Basic,North,0
1436,21,2,6,57,Basic,North,1
1437,259,19,1,3,Premium,East,0
1438,298,23,1,0,Standard,West,1
1439,252,17,1,20,Basic,North,0
1440,145,15,1,22,Standard,East,1
1441,250,22,0,3,Standard,South,0
1442,132,15,3,18,Standard,West,0
1443,274,13,2,13,Standard,North,0
1444,388,25,1,0,Standard,West,0
1445,313,23,0,7,Premium,South,0
1446,204,15,2,21,Standard,East,0
1447,212,16,3,17,Standard,East,0
1448,199,11,1,12,Standard,North,0
1449,170,9,7,35,Basic,East,1
1450,425,23,0,4,Premium,North,0
1451,192,16,3,20,Basic,South,0
1452,68,8,7,24,Standard,West,1
1453,161,11,1,21,Standard,South,0
1454,322,22,0,0,Standard,West,0
1455,172,6,7,22,Basic,East,1
1456,177,13,1,9,Premium,North,0
1457,331,24,1,11,Premium,West,0
1458,167,7,6,20,Basic,East,0
1459,148,5,6,49,Basic,East,1
1460,122,14,3,19,Basic,South,0
1461,326,18,1,9,Basic,South,0
1462,277,21,1,7,Basic,East,0
1463,163,9,4,30,Standard,North,1
1464,134,4,5,24,Standard,West,1
1465,157,2,4,58,Premium,South,1
1466,297,14,3,14,Standard,North,1
1467,126,8,2,8,Basic,South,0
1468,198,9,1,14,Premium,East,0
